Index	X	Y	Z	cost	equivalent_radius	branch_id	vadose_flag
133	232.3190002441	481.3110046387	414.4939880371	0.1347719431	0.0000000000	9.0000000000	1.0000000000
133	226.8439941406	486.6090087891	415.0830078125	0.1007071733	0.0000000000	9.0000000000	1.0000000000
134	226.8439941406	486.6090087891	415.0830078125	0.1007071733	0.0000000000	9.0000000000	1.0000000000
134	221.1439971924	490.4970092773	416.6960144043	0.0904573202	0.0000000000	9.0000000000	1.0000000000
135	221.1439971924	490.4970092773	416.6960144043	0.0904573202	0.0000000000	9.0000000000	1.0000000000
135	206.6739959717	498.8750000000	417.9100036621	0.2299826145	0.0000000000	9.0000000000	1.0000000000
136	206.6739959717	498.8750000000	417.9100036621	0.2299826145	0.0000000000	9.0000000000	1.0000000000
136	196.9069976807	505.7470092773	420.0119934082	0.1536911726	0.0000000000	9.0000000000	1.0000000000
137	196.9069976807	505.7470092773	420.0119934082	0.1536911726	0.0000000000	9.0000000000	1.0000000000
137	192.5959930420	510.5629882812	421.1359863281	0.0822255611	0.0000000000	9.0000000000	1.0000000000
138	192.5959930420	510.5629882812	421.1359863281	0.0822255611	0.0000000000	9.0000000000	1.0000000000
138	181.4570007324	521.2819824219	423.1400146484	0.2050663829	0.0000000000	9.0000000000	1.0000000000
139	181.4570007324	521.2819824219	423.1400146484	0.2050663829	0.0000000000	9.0000000000	1.0000000000
139	178.7270050049	524.9110107422	427.9559936523	0.0788093805	0.0000000000	9.0000000000	1.0000000000
140	178.7270050049	524.9110107422	427.9559936523	0.0788093805	0.0000000000	9.0000000000	1.0000000000
140	175.5339965820	530.1829833984	435.6969909668	0.1431384683	0.0000000000	9.0000000000	1.0000000000
141	175.5339965820	530.1829833984	435.6969909668	0.1431384683	0.0000000000	9.0000000000	1.0000000000
141	171.9629974365	533.1510009766	443.8420104980	0.1368708611	0.0000000000	9.0000000000	1.0000000000
142	171.9629974365	533.1510009766	443.8420104980	0.1368708611	0.0000000000	9.0000000000	1.0000000000
142	165.1820068359	536.7219848633	453.6820068359	0.1890045702	0.0000000000	9.0000000000	1.0000000000
143	165.1820068359	536.7219848633	453.6820068359	0.1890045702	0.0000000000	9.0000000000	1.0000000000
143	160.6459960938	540.0159912109	463.6730041504	0.1670779288	0.0000000000	9.0000000000	1.0000000000
144	160.6459960938	540.0159912109	463.6730041504	0.1670779288	0.0000000000	9.0000000000	1.0000000000
144	157.1609802246	544.7370605469	474.8090820312	0.1824901700	0.0000000000	9.0000000000	1.0000000000
145	478.5209960938	335.1480102539	286.6640014648	0.0117049217	0.0000000000	7.0000000000	1.0000000000
145	474.1489868164	325.6369934082	292.3890075684	0.0199117661	0.0000000000	7.0000000000	1.0000000000
146	474.1489868164	325.6369934082	292.3890075684	0.0199117661	0.0000000000	7.0000000000	1.0000000000
146	469.2080078125	321.2909851074	300.5790100098	0.0159850121	0.0000000000	7.0000000000	1.0000000000
147	469.2080078125	321.2909851074	300.5790100098	0.0159850121	0.0000000000	7.0000000000	1.0000000000
147	466.2780151367	317.6610107422	306.2560119629	0.0112171173	0.0000000000	7.0000000000	1.0000000000
148	466.2780151367	317.6610107422	306.2560119629	0.0112171173	0.0000000000	7.0000000000	1.0000000000
148	463.9330139160	312.9460144043	313.0090026855	0.1297912598	0.0000000000	7.0000000000	1.0000000000
149	463.9330139160	312.9460144043	313.0090026855	0.1297912598	0.0000000000	7.0000000000	1.0000000000
149	457.3340148926	307.8580017090	320.5610046387	0.1794662476	0.0000000000	7.0000000000	1.0000000000
150	457.3340148926	307.8580017090	320.5610046387	0.1794662476	0.0000000000	7.0000000000	1.0000000000
150	448.1879882812	302.3089904785	327.2070007324	0.2133979797	0.0000000000	7.0000000000	1.0000000000
151	448.1879882812	302.3089904785	327.2070007324	0.2133979797	0.0000000000	7.0000000000	1.0000000000
151	442.9779968262	296.8210144043	335.8349914551	0.1768302917	0.0000000000	7.0000000000	1.0000000000
152	442.9779968262	296.8210144043	335.8349914551	0.1768302917	0.0000000000	7.0000000000	1.0000000000
152	439.7579956055	292.9909973145	343.3290100098	0.1339139938	0.0000000000	7.0000000000	1.0000000000
153	439.7579956055	292.9909973145	343.3290100098	0.1339139938	0.0000000000	7.0000000000	1.0000000000
153	434.5650024414	291.0840148926	349.5710144043	0.1287121773	0.0000000000	7.0000000000	1.0000000000
154	434.5650024414	291.0840148926	349.5710144043	0.1287121773	0.0000000000	7.0000000000	1.0000000000
154	429.8649902344	288.8649902344	355.8299865723	0.1243810654	0.0000000000	7.0000000000	1.0000000000
155	429.8649902344	288.8649902344	355.8299865723	0.1243810654	0.0000000000	7.0000000000	1.0000000000
155	426.4429931641	287.1099853516	364.2470092773	0.1325843334	0.0000000000	7.0000000000	1.0000000000
156	426.4429931641	287.1099853516	364.2470092773	0.1325843334	0.0000000000	7.0000000000	1.0000000000
156	422.5750122070	284.9979858398	369.9119873047	0.1087472439	0.0000000000	7.0000000000	1.0000000000
157	422.5750122070	284.9979858398	369.9119873047	0.1087472439	0.0000000000	7.0000000000	1.0000000000
157	419.9049987793	281.6329956055	377.8099975586	0.1307258606	0.0000000000	7.0000000000	1.0000000000
158	419.9049987793	281.6329956055	377.8099975586	0.1307258606	0.0000000000	7.0000000000	1.0000000000
158	413.5650024414	278.3259887695	384.6000061035	0.1562128067	0.0000000000	7.0000000000	1.0000000000
159	413.5650024414	278.3259887695	384.6000061035	0.1562128067	0.0000000000	7.0000000000	1.0000000000
159	405.6600036621	270.0239868164	393.4849853516	0.2373154163	0.0000000000	7.0000000000	1.0000000000
160	405.6600036621	270.0239868164	393.4849853516	0.2373154163	0.0000000000	7.0000000000	1.0000000000
160	393.6770019531	265.8559875488	405.1189880371	0.1562201977	0.0000000000	7.0000000000	1.0000000000
161	393.6770019531	265.8559875488	405.1189880371	0.1562201977	0.0000000000	7.0000000000	1.0000000000
161	382.7709960938	259.2900085449	407.2820129395	0.1664702892	0.0000000000	7.0000000000	1.0000000000
162	382.7709960938	259.2900085449	407.2820129395	0.1664702892	0.0000000000	7.0000000000	1.0000000000
162	369.3869934082	250.4609985352	409.2590026855	0.2078964710	0.0000000000	7.0000000000	1.0000000000
163	369.3869934082	250.4609985352	409.2590026855	0.2078964710	0.0000000000	7.0000000000	1.0000000000
163	364.2330017090	242.0910034180	410.6719970703	0.1264386177	0.0000000000	7.0000000000	1.0000000000
164	364.2330017090	242.0910034180	410.6719970703	0.1264386177	0.0000000000	7.0000000000	1.0000000000
164	354.1019897461	229.7980041504	411.2690124512	0.2397193909	0.0000000000	7.0000000000	1.0000000000
165	354.1019897461	229.7980041504	411.2690124512	0.2397193909	0.0000000000	7.0000000000	1.0000000000
165	349.5109863281	220.9080047607	412.9869995117	0.1404190063	0.0000000000	7.0000000000	1.0000000000
166	349.5109863281	220.9080047607	412.9869995117	0.1404190063	0.0000000000	7.0000000000	1.0000000000
166	345.2980041504	214.3289947510	415.2070007324	0.0978791714	0.0000000000	7.0000000000	1.0000000000
167	345.2980041504	214.3289947510	415.2070007324	0.0978791714	0.0000000000	7.0000000000	1.0000000000
167	344.5150146484	204.6900024414	416.5880126953	0.1255583763	0.0000000000	7.0000000000	1.0000000000
168	344.5150146484	204.6900024414	416.5880126953	0.1255583763	0.0000000000	7.0000000000	1.0000000000
168	337.1969909668	191.7239990234	418.7359924316	0.1950906515	0.0000000000	7.0000000000	1.0000000000
169	337.1969909668	191.7239990234	418.7359924316	0.1950906515	0.0000000000	7.0000000000	1.0000000000
169	335.3649902344	183.8910064697	419.4530029297	0.1057903767	0.0000000000	7.0000000000	1.0000000000
170	335.3649902344	183.8910064697	419.4530029297	0.1057903767	0.0000000000	7.0000000000	1.0000000000
170	326.0559997559	171.7760009766	421.5710144043	0.1969140768	0.0000000000	7.0000000000	1.0000000000
171	326.0559997559	171.7760009766	421.5710144043	0.1969140768	0.0000000000	7.0000000000	1.0000000000
171	323.2860107422	158.9270019531	422.9249877930	0.1742240191	0.0000000000	7.0000000000	1.0000000000
172	323.2860107422	158.9270019531	422.9249877930	0.1742240191	0.0000000000	7.0000000000	1.0000000000
172	321.1210021973	153.7180023193	424.3250122070	0.0729525089	0.0000000000	7.0000000000	1.0000000000
173	321.1210021973	153.7180023193	424.3250122070	0.0729525089	0.0000000000	7.0000000000	1.0000000000
173	317.8139953613	151.0269927979	426.9110107422	0.0618032217	0.0000000000	7.0000000000	1.0000000000
174	317.8139953613	151.0269927979	426.9110107422	0.0618032217	0.0000000000	7.0000000000	1.0000000000
174	313.7810058594	144.2790069580	431.3150024414	0.1329158545	0.0000000000	7.0000000000	1.0000000000
175	313.7810058594	144.2790069580	431.3150024414	0.1329158545	0.0000000000	7.0000000000	1.0000000000
175	312.7399902344	140.5359954834	436.5889892578	0.0937893987	0.0000000000	7.0000000000	1.0000000000
176	312.7399902344	140.5359954834	436.5889892578	0.0937893987	0.0000000000	7.0000000000	1.0000000000
176	311.8540039062	134.3390045166	440.8900146484	0.1253563762	0.0000000000	7.0000000000	1.0000000000
177	311.8540039062	134.3390045166	440.8900146484	0.1253563762	0.0000000000	7.0000000000	1.0000000000
177	309.7090148926	128.5339965820	451.3670043945	0.1783864498	0.0000000000	7.0000000000	1.0000000000
178	309.7090148926	128.5339965820	451.3670043945	0.1783864498	0.0000000000	7.0000000000	1.0000000000
178	307.7529907227	125.9329986572	457.5499877930	0.1012874842	0.0000000000	7.0000000000	1.0000000000
179	307.7529907227	125.9329986572	457.5499877930	0.1012874842	0.0000000000	7.0000000000	1.0000000000
179	307.2300109863	120.3990020752	464.6820068359	0.1370401382	0.0000000000	7.0000000000	1.0000000000
180	307.2300109863	120.3990020752	464.6820068359	0.1370401382	0.0000000000	7.0000000000	1.0000000000
180	303.5010070801	113.7600021362	475.0490112305	0.1934248209	0.0000000000	7.0000000000	1.0000000000
181	303.5010070801	113.7600021362	475.0490112305	0.1934248209	0.0000000000	7.0000000000	1.0000000000
181	303.7980041504	111.1770019531	477.5010070801	0.0566769540	0.0000000000	7.0000000000	1.0000000000
182	303.7980041504	111.1770019531	477.5010070801	0.0566769540	0.0000000000	7.0000000000	1.0000000000
182	299.7950134277	108.1900024414	482.5809936523	0.1604881585	0.0000000000	7.0000000000	1.0000000000
183	441.2420043945	589.0999755859	404.7709960938	0.1173653603	0.0000000000	5.0000000000	1.0000000000
183	435.5610046387	598.1010131836	406.4389953613	0.1387038231	0.0000000000	5.0000000000	1.0000000000
184	435.5610046387	598.1010131836	406.4389953613	0.1387038231	0.0000000000	5.0000000000	1.0000000000
184	428.8619995117	609.8980102539	408.0280151367	0.1763398647	0.0000000000	5.0000000000	1.0000000000
185	428.8619995117	609.8980102539	408.0280151367	0.1763398647	0.0000000000	5.0000000000	1.0000000000
185	425.8009948730	616.7410278320	409.0910034180	0.0971629620	0.0000000000	5.0000000000	1.0000000000
186	425.8009948730	616.7410278320	409.0910034180	0.0971629620	0.0000000000	5.0000000000	1.0000000000
186	420.3099975586	628.9749755859	411.3989868164	0.1793622971	0.0000000000	5.0000000000	1.0000000000
187	420.3099975586	628.9749755859	411.3989868164	0.1793622971	0.0000000000	5.0000000000	1.0000000000
187	415.5020141602	637.6079711914	412.0570068359	0.1315447092	0.0000000000	5.0000000000	1.0000000000
188	415.5020141602	637.6079711914	412.0570068359	0.1315447092	0.0000000000	5.0000000000	1.0000000000
188	414.6449890137	648.6279907227	413.2720031738	0.1440972090	0.0000000000	5.0000000000	1.0000000000
189	414.6449890137	648.6279907227	413.2720031738	0.1440972090	0.0000000000	5.0000000000	1.0000000000
189	413.9939880371	660.5839843750	414.8099975586	0.1583571434	0.0000000000	5.0000000000	1.0000000000
190	413.9939880371	660.5839843750	414.8099975586	0.1583571434	0.0000000000	5.0000000000	1.0000000000
190	407.3450012207	668.0159912109	416.2489929199	0.1313806772	0.0000000000	5.0000000000	1.0000000000
191	407.3450012207	668.0159912109	416.2489929199	0.1313806772	0.0000000000	5.0000000000	1.0000000000
191	401.8399963379	679.7700195312	417.2850036621	0.1763815880	0.0000000000	5.0000000000	1.0000000000
192	401.8399963379	679.7700195312	417.2850036621	0.1763815880	0.0000000000	5.0000000000	1.0000000000
192	395.7489929199	690.4349975586	419.3859863281	0.1568527222	0.0000000000	5.0000000000	1.0000000000
193	395.7489929199	690.4349975586	419.3859863281	0.1568527222	0.0000000000	5.0000000000	1.0000000000
193	387.8909912109	701.1459960938	421.2109985352	0.1712959409	0.0000000000	5.0000000000	1.0000000000
194	387.8909912109	701.1459960938	421.2109985352	0.1712959409	0.0000000000	5.0000000000	1.0000000000
194	386.3399963379	704.8189697266	423.4030151367	0.0544432402	0.0000000000	5.0000000000	1.0000000000
195	386.3399963379	704.8189697266	423.4030151367	0.0544432402	0.0000000000	5.0000000000	1.0000000000
195	384.2369995117	711.8439941406	428.8729858398	0.1298213601	0.0000000000	5.0000000000	1.0000000000
196	384.2369995117	711.8439941406	428.8729858398	0.1298213601	0.0000000000	5.0000000000	1.0000000000
196	383.9530029297	714.4719848633	435.7950134277	0.1024577022	0.0000000000	5.0000000000	1.0000000000
197	383.9530029297	714.4719848633	435.7950134277	0.1024577022	0.0000000000	5.0000000000	1.0000000000
197	382.0570068359	721.0419921875	442.3200073242	0.1495804489	0.0000000000	5.0000000000	1.0000000000
198	382.0570068359	721.0419921875	442.3200073242	0.1495804489	0.0000000000	5.0000000000	1.0000000000
198	381.2969970703	724.0070190430	448.6130065918	0.1007544696	0.0000000000	5.0000000000	1.0000000000
199	381.2969970703	724.0070190430	448.6130065918	0.1007544696	0.0000000000	5.0000000000	1.0000000000
199	378.8110046387	727.6489868164	456.2409973145	0.1288798600	0.0000000000	5.0000000000	1.0000000000
200	378.8110046387	727.6489868164	456.2409973145	0.1288798600	0.0000000000	5.0000000000	1.0000000000
200	373.2735900879	733.8356933594	466.0287170410	0.1968199462	0.0000000000	5.0000000000	1.0000000000
